wavelength_nm,paper_loss_db_km
1420.4,0.13918649999999996
1420.8,0.13581475
1421.2,0.13252275
1421.6,0.12999950000000005
1422,0.1294505
1422.4,0.13155749999999997
1422.8,0.13316300000000003
1423.2,0.13983025
1423.6,0.14003275000000004
1424,0.13629825
1424.4,0.13288299999999997
1424.8,0.13241025
1425.2,0.12921575000000005
1425.6,0.1298919999999999
1426,0.13023025
1426.4,0.13054350000000012
1426.8,0.12912399999999996
1427.2,0.12971025000000008
1427.6,0.13408299999999987
1428,0.13811075
1428.4,0.1393497500000001
1428.8,0.13789849999999992
1429.2,0.13836075000000006
1429.6,0.13440324999999986
1430,0.13628225
1430.4,0.14975824999999993
1430.8,0.16236450000000002
1431.2,0.17287949999999996
1431.6,0.18804500000000005
1432,0.18694325
1432.4,0.17539949999999996
1432.8,0.16416450000000005
1433.2,0.15711549999999996
1433.6,0.15098050000000005
1434,0.14630349999999998
1434.4,0.14392474999999993
1434.8,0.14150400000000002
1435.2,0.1410435
1435.6,0.13914875000000004
1436,0.13926775
1436.4,0.13844549999999994
1436.8,0.14160575000000003
1437.2,0.14383849999999998
1437.6,0.14227750000000006
1438,0.14364074999999998
1438.4,0.14362074999999996
1438.8,0.14404275
1439.2,0.14146124999999998
1439.6,0.14103625000000006
1440,0.13981575
1440.4,0.13633549999999994
1440.8,0.13333950000000003
1441.2,0.1307775
1441.6,0.12863225000000003
1442,0.1289015
1442.4,0.12927324999999995
1442.8,0.12489325000000003
1443.2,0.12415574999999998
1443.6,0.12490525000000005
1444,0.1206845
1444.4,0.12010724999999994
1444.8,0.12559075000000003
1445.2,0.13161399999999998
1445.6,0.13015800000000005
1446,0.12950425000000002
1446.4,0.12910424999999995
1446.8,0.11876750000000003
1447.2,0.11402417499999996
1447.6,0.11383955000000007
1448,0.111320625
1448.4,0.10908274999999995
1448.8,0.10787827500000002
1449.2,0.10877384999999998
1449.6,0.11115702500000006
1450,0.1160275
1450.4,0.12025449999999996
1450.8,0.11989000000000002
1451.2,0.11702974999999997
1451.6,0.11448450000000004
1452,0.10958575
1452.4,0.10707427499999995
1452.8,0.10664690000000002
1453.2,0.10412499999999997
1453.6,0.10322195000000003
1454,0.1013791
1454.4,0.10152802499999995
1454.8,0.10384572500000003
1455.2,0.104044425
1455.6,0.10343495000000001
1456,0.1040143
1456.4,0.10147049999999999
1456.8,0.101508125
1457.2,0.102128625
1457.6,0.10186615
1458,0.1013487
